,scores,labels
3532,0.1993768,0
3533,0.22377953,0
3534,0.20454487,0
3535,0.21778803,0
3536,0.20940976,0
3537,0.23309386,0
3538,0.22298048,0
3539,0.20407459,0
3540,0.22905907,0
3541,0.2180135,0
3542,0.21630651,0
3543,0.213781,0
3544,0.21769533,0
3545,0.22381902,0
3546,0.21828179,0
3547,0.22052412,0
3548,0.22821754,0
3549,0.2203679,0
3550,0.22128543,0
3551,0.22012913,0
3552,0.22950593,0
3553,0.21537207,0
3554,0.22081327,0
3555,0.23211825,0
3556,0.19616674,0
3557,0.2164325,0
3558,0.22122765,0
3559,0.21336141,0
3560,0.22191569,0
3561,0.22023205,0
3562,0.21269798,0
3563,0.21962808,0
3564,0.21552305,0
3565,0.2108514,0
3566,0.22536258,0
3567,0.22024767,0
3568,0.22625908,0
3569,0.22010559,0
3570,0.2221251,0
3571,0.21974449,0
3572,0.22485727,0
3573,0.22002375,0
3574,0.21149719,0
3575,0.21124189,0
3576,0.22740564,0
3577,0.22600886,0
3578,0.22471774,0
3579,0.21828744,0
3580,0.21611008,0
3581,0.21552679,0
3582,0.21410215,0
3583,0.21438798,0
3584,0.22677392,0
3585,0.22433886,0
3586,0.22398499,0
3587,0.21423541,0
3588,0.22405729,0
3589,0.2139754,0
3590,0.227561,0
3591,0.2106241,0
3592,0.20393786,0
3593,0.22097695,0
3594,0.21678321,0
3595,0.21521708,0
3596,0.21840505,0
3597,0.21695428,0
3598,0.20081127,0
3599,0.20883036,0
3600,0.2151494,0
3601,0.21980259,0
3602,0.2328383,0
3603,0.2230492,0
3604,0.2297809,0
3605,0.21381561,0
3606,0.22940785,0
3607,0.22439593,0
3608,0.20834039,0
3609,0.22336033,0
3610,0.21757552,0
3611,0.21339577,0
3612,0.21942517,0
3613,0.22291392,0
3614,0.2176774,0
3615,0.22332108,0
3616,0.21955703,0
3617,0.2130847,0
3618,0.2288538,0
3619,0.22165725,0
3620,0.22805452,0
3621,0.21258001,0
3622,0.22490649,0
3623,0.2201771,0
3624,0.21846431,0
3625,0.22651848,0
3626,0.22787553,0
3627,0.23147383,0
3628,0.21894555,0
3629,0.22006744,0
3630,0.21938333,0
3631,0.22203898,0
3632,0.21859126,0
3633,0.22374222,0
3634,0.22259603,0
3635,0.22731118,0
3636,0.22593527,0
3637,0.2252562,0
3638,0.21480712,0
3639,0.22207193,0
3640,0.22577983,0
3641,0.22908151,0
3642,0.22931306,0
3643,0.22075054,0
3644,0.23141158,0
3645,0.21516255,0
3646,0.21568558,0
3647,0.22590977,0
3648,0.20669709,0
3649,0.21525162,0
3650,0.22065441,0
3651,0.22496621,0
3652,0.21533607,0
3653,0.22429535,0
3654,0.2220097,0
3655,0.2129854,0
3656,0.21422786,0
3657,0.2216005,0
3658,0.2121484,0
3659,0.21835041,0
3660,0.20937324,0
3661,0.22616264,0
3662,0.22338176,0
3663,0.22545338,0
3664,0.22012135,0
3665,0.21620892,0
3666,0.22457299,0
3667,0.2219201,0
3668,0.22197911,0
3669,0.23581004,0
3670,0.22111717,0
3671,0.22227196,0
3672,0.22143976,0
3673,0.21448974,0
3674,0.22204736,0
3675,0.22552334,0
3676,0.20890711,0
3677,0.21347606,0
3678,0.21627864,0
3679,0.21701768,0
3680,0.22743106,0
3681,0.2209128,0
3682,0.23017173,0
3683,0.21540007,0
3684,0.22458676,0
3685,0.21426168,0
3686,0.21222731,0
3687,0.21146631,0
3688,0.21666047,0
3689,0.23921067,0
3690,0.22706306,0
3691,0.21847276,0
3692,0.2224466,0
3693,0.2140159,0
3694,0.2156649,0
3695,0.21483219,0
3696,0.22447297,0
3697,0.21479993,0
3698,0.21432309,0
3699,0.22617732,0
3700,0.21465044,0
3701,0.22105595,0
3702,0.22477691,0
3703,0.22219037,0
3704,0.23006356,0
3705,0.2201535,0
3706,0.1874135,0
3707,0.2161052,0
3708,0.22089335,0
3709,0.22755286,0
3710,0.22225413,0
3711,0.22058812,0
3712,0.22625792,0
3713,0.2323864,0
3714,0.22254628,0
3715,0.23158157,0
3716,0.22871342,0
3717,0.22445282,0
3718,0.23076229,0
3719,0.20804843,0
3720,0.21812837,0
3721,0.22807246,0
3722,0.22706948,0
3723,0.2145438,0
3724,0.22692041,0
3725,0.1896566,0
3726,0.20944905,0
3727,0.21708034,0
3728,0.21280232,0
3729,0.23265481,0
3730,0.20917702,0
3731,0.22329384,0
3732,0.22254014,0
3733,0.22896127,0
3734,0.2248796,0
3735,0.21245909,0
3736,0.23366551,0
3737,0.2164443,0
3738,0.21681492,0
3739,0.2342197,0
3740,0.22362904,0
3741,0.22085278,0
3742,0.22353159,0
3743,0.21970597,0
3744,0.2153021,0
3745,0.22459763,0
3746,0.21550453,0
3747,0.2178704,0
3748,0.2188046,0
3749,0.20857891,0
3750,0.21616624,0
3751,0.21832904,0
3752,0.21657306,0
3753,0.21711569,0
3754,0.22547154,0
3755,0.22347006,0
3756,0.19708264,0
3757,0.20822601,0
3758,0.21673056,0
3759,0.20064698,0
3760,0.22363698,0
3761,0.21994719,0
3762,0.21166214,0
3763,0.22108999,0
3764,0.22121446,0
3765,0.2267102,0
3766,0.21022853,0
3767,0.21878181,0
3768,0.2264689,0
3769,0.2181267,0
3770,0.23274243,0
3771,0.22135733,0
3772,0.21823213,0
3773,0.23449898,0
3774,0.21694718,0
3775,0.20071463,0
3776,0.20578133,0
3777,0.22522764,0
3778,0.21692328,0
3779,0.22020522,0
3780,0.2197358,0
3781,0.22176751,0
3782,0.22419545,0
3783,0.22117113,0
3784,0.21792611,0
3785,0.23702526,0
3786,0.23060405,0
3787,0.21635148,0
3788,0.19594014,0
3789,0.22568844,0
3790,0.21372788,0
3791,0.22965738,0
3792,0.22290868,0
3793,0.22431801,0
3794,0.21270013,0
3795,0.21642894,0
3796,0.22120795,0
3797,0.22280304,0
3798,0.2170431,0
3799,0.22116333,0
3800,0.22767106,0
3801,0.22208111,0
3802,0.21152684,0
3803,0.22688386,0
3804,0.2334578,0
3805,0.22213879,0
3806,0.22649673,0
3807,0.20698999,0
3808,0.22415441,0
3809,0.20659988,0
3810,0.19094801,0
3811,0.21728723,0
3812,0.21708445,0
3813,0.21914868,0
3814,0.20205884,0
3815,0.22661078,0
3816,0.22054444,0
3817,0.21558908,0
3818,0.208719,0
3819,0.21638167,0
3820,0.2036728,0
3821,0.2198452,0
3822,0.22825222,0
3823,0.22418724,0
3824,0.23688701,0
3825,0.2251879,0
3826,0.21790968,0
3827,0.20353727,0
3828,0.21160696,0
3829,0.21111071,0
3830,0.2129772,0
3831,0.23100325,0
3832,0.21335891,0
3833,0.21653369,0
3834,0.2178427,0
3835,0.21551101,0
3836,0.21905443,0
3837,0.22157535,0
3838,0.20227799,0
3839,0.21557748,0
3840,0.21733579,0
3841,0.20595199,0
3842,0.19995531,0
3843,0.20776898,0
3844,0.20477873,0
3845,0.20251784,0
3846,0.20396022,0
3847,0.22690372,0
3848,0.20735602,0
3849,0.20000327,0
3850,0.20539531,0
3851,0.1999833,0
3852,0.20444208,0
3853,0.21922193,0
3854,0.21243128,0
3855,0.19703335,0
3856,0.20913438,0
3857,0.21724361,0
3858,0.21237168,0
3859,0.21236438,0
3860,0.21764553,0
3861,0.198796,0
3862,0.20627186,0
3863,0.20791635,0
3864,0.20920807,0
3865,0.20791833,0
3866,0.21202177,0
3867,0.2062149,0
3868,0.21423237,0
3869,0.20964907,0
3870,0.20127498,0
3871,0.21580902,0
3872,0.21097784,0
3873,0.21895109,0
3874,0.20891969,0
3875,0.21198057,0
3876,0.23628967,0
3877,0.21293691,0
3878,0.21286178,0
3879,0.20746607,0
3880,0.2147098,0
3881,0.19569449,0
3882,0.2176588,0
3883,0.20377128,0
3884,0.19676664,0
3885,0.19918808,0
3886,0.21228275,0
3887,0.21629767,0
3888,0.22005981,0
3889,0.20882869,0
3890,0.20708232,0
3891,0.21402189,0
3892,0.21753639,0
3893,0.2060602,0
3894,0.20922351,0
3895,0.21679789,0
3896,0.20611756,0
3897,0.210996,0
3898,0.1997155,0
3899,0.21842602,0
3900,0.21463692,0
3901,0.20851684,0
3902,0.20776229,0
3903,0.21007156,0
3904,0.20548658,0
3905,0.20879579,0
3906,0.20860532,0
3907,0.21292719,0
3908,0.21486622,0
3909,0.19923382,0
3910,0.21717182,0
3911,0.20222226,0
3912,0.21332113,0
3913,0.19598371,0
3914,0.19753943,0
3915,0.21108088,0
3916,0.20501308,0
3917,0.20566964,0
3918,0.2168508,0
3919,0.20803384,0
3920,0.20113139,0
3921,0.2096748,0
3922,0.21289206,0
3923,0.21621159,0
3924,0.21869421,0
3925,0.21474093,0
3926,0.20759182,0
3927,0.21774757,0
3928,0.2074983,0
3929,0.20518097,0
3930,0.19767378,0
3931,0.21481615,0
3932,0.20354335,0
3933,0.21428117,0
3934,0.20000735,0
3935,0.20854613,0
3936,0.21013606,0
3937,0.21520141,0
3938,0.20783675,0
3939,0.2059946,0
3940,0.206687,0
3941,0.20412382,0
3942,0.20991585,0
3943,0.21846902,0
3944,0.18859838,0
3945,0.20961444,0
3946,0.21402532,0
3947,0.2134301,0
3948,0.19452703,0
3949,0.2031148,0
3950,0.20108561,0
3951,0.19763136,0
3952,0.2139169,0
3953,0.17218274,0
3954,0.21422243,0
3955,0.20855272,0
3956,0.21373364,0
3957,0.20688817,0
3958,0.2040025,0
3959,0.21249902,0
3960,0.21602862,0
3961,0.20884989,0
3962,0.21515898,0
3963,0.21105677,0
3964,0.21573609,0
3965,0.21361849,0
3966,0.20956044,0
3967,0.20969468,0
3968,0.20717356,0
3969,0.21210079,0
3970,0.2108461,0
3971,0.21708803,0
3972,0.2136173,0
3973,0.20952031,0
3974,0.21812479,0
3975,0.21734993,0
3976,0.21851473,0
3977,0.21144003,0
3978,0.2155981,0
3979,0.21092223,0
3980,0.20206556,0
3981,0.20984355,0
3982,0.2126799,0
3983,0.21710691,0
3984,0.20824635,0
3985,0.2111797,0
3986,0.21384114,0
3987,0.19695994,0
3988,0.21609454,0
3989,0.20559296,0
3990,0.20639876,0
3991,0.21288273,0
3992,0.19157654,0
3993,0.20803949,0
3994,0.20441401,0
3995,0.20655613,0
3996,0.21064466,0
3997,0.21266644,0
3998,0.20217687,0
3999,0.21643269,0
4000,0.21005955,0
4001,0.20326716,0
4002,0.20645426,0
4003,0.20821618,0
4004,0.20868604,0
4005,0.20569682,0
4006,0.19761644,0
4007,0.21881509,0
4008,0.20671716,0
4009,0.20351814,0
4010,0.20825422,0
4011,0.20678866,0
4012,0.20396249,0
4013,0.21836397,0
4014,0.2044133,0
4015,0.21518855,0
4016,0.20888315,0
4017,0.21026294,0
4018,0.21444884,0
4019,0.21902347,0
4020,0.20544142,0
4021,0.20964555,0
4022,0.20816068,0
4023,0.20830369,0
4024,0.20519543,0
4025,0.21047807,0
4026,0.20350663,0
4027,0.20517924,0
4028,0.21253596,0
4029,0.20678443,0
4030,0.20075957,0
4031,0.210267,0
4032,0.20259094,0
4033,0.21522987,0
4034,0.19529876,0
4035,0.2011656,0
4036,0.19958113,0
4037,0.21113491,0
4038,0.20830493,0
4039,0.19790503,0
4040,0.20992506,0
4041,0.21869549,0
4042,0.21793179,0
4043,0.21316954,0
4044,0.17929217,0
4045,0.21896856,0
4046,0.22489485,0
4047,0.19533591,0
4048,0.21587947,0
4049,0.21456353,0
4050,0.21082745,0
4051,0.20099632,0
4052,0.21252117,0
4053,0.22328356,0
4054,0.20735125,0
4055,0.18341504,0
4056,0.20014141,0
4057,0.17150532,0
4058,0.21083578,0
4059,0.1903392,0
4060,0.202221,0
4061,0.21816084,0
4062,0.21556436,0
4063,0.20781288,0
4064,0.21069765,0
4065,0.20217471,0
4066,0.2061348,0
4067,0.21533531,0
4068,0.22906187,0
4069,0.20737863,0
4070,0.2057356,0
4071,0.2173193,0
4072,0.20609877,0
4073,0.21184127,0
4074,0.2098627,0
4075,0.20711629,0
4076,0.21218514,0
4077,0.207462,0
4078,0.19329767,0
4079,0.2123212,0
4080,0.2204276,0
4081,0.2095252,0
4082,0.20534316,0
4083,0.22002465,0
4084,0.20855293,0
4085,0.22349653,0
4086,0.20491968,0
4087,0.21901059,0
4088,0.20662662,0
4089,0.21076858,0
4090,0.20669876,0
4091,0.22117302,0
4092,0.18519098,0
4093,0.2106406,0
4094,0.21509951,0
4095,0.21785448,0
4096,0.21273899,0
4097,0.21493602,0
4098,0.2136285,0
4099,0.20987687,0
4100,0.20154971,0
4101,0.21471533,0
4102,0.1960544,0
4103,0.20093644,0
4104,0.21514535,0
4105,0.21617584,0
4106,0.21106616,0
4107,0.20695129,0
4108,0.21260041,0
4109,0.20012006,0
4110,0.20171033,0
4111,0.21562676,0
4112,0.22309148,0
4113,0.20891318,0
4114,0.21599577,0
4115,0.21079952,0
4116,0.20956258,0
4117,0.19640836,0
4118,0.22296916,0
4119,0.21516436,0
4120,0.22433707,0
4121,0.21755037,0
4122,0.20189178,0
4123,0.21325736,0
4124,0.20071208,0
4125,0.19744669,0
4126,0.21962845,0
4127,0.21276343,0
4128,0.20643704,0
4129,0.21043909,0
4130,0.21458873,0
4131,0.22012904,0
4132,0.20434092,0
4133,0.20808193,0
4134,0.2116786,0
4135,0.22062366,0
4136,0.21955095,0
4137,0.20489138,0
4138,0.225254,0
4139,0.20942101,0
4140,0.21764712,0
4141,0.21112989,0
4142,0.21739426,0
4143,0.20475924,0
4144,0.21112362,0
4145,0.2170299,0
4146,0.21838906,0
4147,0.20849523,0
4148,0.20089641,0
4149,0.20521519,0
4150,0.21815297,0
4151,0.21010868,0
4152,0.20881823,0
4153,0.20899653,0
4154,0.21585205,0
4155,0.2093766,0
4156,0.20905498,0
4157,0.21216652,0
4158,0.2034431,0
4159,0.21650156,0
4160,0.21789452,0
4161,0.20465319,0
4162,0.20541196,0
4163,0.21677995,0
4164,0.21799082,0
4165,0.21193275,0
4166,0.19870624,0
4167,0.20593582,0
4168,0.22213542,0
4169,0.20675239,0
4170,0.20790443,0
4171,0.21274953,0
4172,0.21838312,0
4173,0.21340254,0
4174,0.20892033,0
4175,0.21069402,0
4176,0.21856415,0
4177,0.1892249,0
4178,0.21457428,0
4179,0.21298587,0
4180,0.21971026,0
4181,0.21402209,0
4182,0.20835909,0
4183,0.21834081,0
4184,0.20591247,0
4185,0.2138018,0
4186,0.20898148,0
4187,0.21463375,0
4188,0.21860462,0
4189,0.20101213,0
4190,0.20339403,0
4191,0.21986035,0
4192,0.18538234,0
4193,0.21148738,0
4194,0.21016926,0
4195,0.21207856,0
4196,0.20580554,0
4197,0.20515561,0
4198,0.2139456,0
4199,0.21426949,0
4200,0.20963371,0
4201,0.20315675,0
4202,0.21644041,0
4203,0.21007828,0
4204,0.19069533,0
4205,0.2117809,0
4206,0.19682315,0
4207,0.20187053,0
4208,0.20705652,0
4209,0.21001983,0
4210,0.21766075,0
4211,0.2130371,0
4212,0.20630622,0
4213,0.2032743,0
4214,0.21177185,0
4215,0.21234696,0
4216,0.21102527,0
4217,0.2070081,0
4218,0.21766433,0
4219,0.2078527,0
4220,0.21035449,0
4221,0.18980062,0
4222,0.21135962,0
4223,0.2180541,0
4224,0.22012886,0
4225,0.22108671,0
4226,0.20132434,0
4227,0.20323583,0
4228,0.20850685,0
4229,0.21245521,0
4230,0.21324246,0
4231,0.19601116,0
4232,0.20768201,0
4233,0.21079431,0
4234,0.21625349,0
4235,0.21962868,0
4236,0.20834994,0
4237,0.21528062,0
4238,0.21167481,0
4239,0.2063368,0
4240,0.20767787,0
4241,0.21486169,0
4242,0.21788417,0
4243,0.2083867,0
4244,0.20172772,0
4245,0.20369154,0
4246,0.2103934,0
4247,0.20113689,0
4248,0.20861018,0
4249,0.21791057,0
4250,0.21075714,0
4251,0.20386389,0
4252,0.20987302,0
4253,0.209428,0
4254,0.20757358,0
4255,0.21568203,0
4256,0.21708834,0
4257,0.21052992,0
4258,0.20751497,0
4259,0.21499467,0
4260,0.2191126,0
4261,0.21337841,0
4262,0.20712838,0
4263,0.21956246,0
4264,0.21979564,0
4265,0.21138573,0
4266,0.21386741,0
4267,0.21280174,0
4268,0.18639413,0
4269,0.2037891,0
4270,0.2097715,0
4271,0.21728846,0
4272,0.21066539,0
4273,0.21581039,0
4274,0.19784304,0
4275,0.21845227,0
4276,0.19696227,0
4277,0.21493962,0
4278,0.20063636,0
4279,0.21050856,0
4280,0.20956263,0
4281,0.20727824,0
4282,0.21364126,0
4283,0.20937932,0
4284,0.211474,0
4285,0.19019794,0
4286,0.18927489,0
4287,0.21909462,0
4288,0.22156075,0
4289,0.21132098,0
4290,0.2093294,0
4291,0.19535929,0
4292,0.21159336,0
4293,0.17909247,0
4294,0.2177639,0
4295,0.2102625,0
4296,0.20752522,0
4297,0.2189416,0
4298,0.21048912,0
4299,0.2163989,0
4300,0.2127648,0
4301,0.21457784,0
4302,0.20799375,0
4303,0.22014567,0
4304,0.20446354,0
4305,0.2054736,0
4306,0.21429583,0
4307,0.21316501,0
4308,0.20867066,0
4309,0.20893991,0
4310,0.20033753,0
4311,0.21291679,0
4312,0.21094327,0
4313,0.2123743,0
4314,0.20432691,0
4315,0.21525598,0
4316,0.21177736,0
4317,0.20841734,0
4318,0.20919952,0
4319,0.2085279,0
4320,0.20999603,0
4321,0.20489874,0
4322,0.21338233,0
4323,0.19704899,0
4324,0.21357614,0
4325,0.21558484,0
4326,0.20488071,0
4327,0.20735335,0
4328,0.20996974,0
4329,0.21216653,0
4330,0.20403282,0
4331,0.20791543,0
4332,0.2072568,0
4333,0.21585366,0
4334,0.21573892,0
4335,0.20621857,0
4336,0.2180336,0
4337,0.2114532,0
4338,0.20428252,0
4339,0.21678936,0
4340,0.19954371,0
4341,0.21652985,0
4342,0.21392858,0
4343,0.2223829,0
4344,0.20744513,0
4345,0.21688962,0
4346,0.20696452,0
4347,0.20162168,0
4348,0.21320128,0
4349,0.20712662,0
4350,0.20558342,0
4351,0.21129994,0
4352,0.21748298,0
4353,0.2055161,0
4354,0.2122578,0
4355,0.21455789,0
4356,0.21494429,0
4357,0.21691857,0
4358,0.20448498,0
4359,0.19928734,0
4360,0.21318182,0
4361,0.20953044,0
4362,0.2106533,0
4363,0.20252487,0
4364,0.20696776,0
4365,0.2058447,0
4366,0.18333666,0
4367,0.20689526,0
4368,0.21354839,0
4369,0.20639262,0
4370,0.20279619,0
4371,0.20369565,0
4372,0.2144225,0
4373,0.2013084,0
4374,0.20877758,0
4375,0.21043527,0
4376,0.20995289,0
4377,0.21867459,0
4378,0.21023194,0
4379,0.20470351,0
4380,0.18098591,0
4381,0.21701847,0
4382,0.20717815,0
4383,0.21365851,0
4384,0.20610301,0
4385,0.21322374,0
4386,0.21073082,0
4387,0.21408217,0
4388,0.21598808,0
4389,0.21347968,0
4390,0.21913306,0
4391,0.19565395,0
4392,0.22907817,0
4393,0.20839809,0
4394,0.2109444,0
4395,0.2073975,0
4396,0.2108441,0
4397,0.21093154,0
4398,0.20531648,0
4399,0.20873117,0
4400,0.20946638,0
4401,0.21185133,0
4402,0.20988993,0
4403,0.2079655,0
4404,0.21754074,0
4405,0.1997625,0
4406,0.21560588,0
4407,0.1870144,0
4408,0.21674852,0
4409,0.2090101,0
4410,0.21131715,0
4411,0.2123773,0
4412,0.21933076,0
4413,0.21460216,0
4414,0.21114501,0
4415,0.21184808,0
4416,0.20536456,0
4417,0.213594,0
4418,0.21491079,0
4419,0.20352064,0
4420,0.20406461,0
4421,0.19406307,0
4422,0.21371135,0
4423,0.21067286,0
4424,0.20953827,0
4425,0.2168962,0
4426,0.21899757,0
4427,0.20903322,0
4428,0.21020298,0
4429,0.21783702,0
4430,0.21619686,0
4431,0.20018885,0
4432,0.22932374,0
4433,0.20763636,0
4434,0.22168851,0
4435,0.2093142,0
4436,0.20843434,0
4437,0.21438603,0
4438,0.20404947,0
4439,0.2054517,0
4440,0.20334993,0
4441,0.20110641,0
4442,0.20461218,0
4443,0.22550893,0
4444,0.1984142,0
4445,0.20086527,0
4446,0.20473287,0
4447,0.2029849,0
4448,0.20196491,0
4449,0.2074708,0
4450,0.21183889,0
4451,0.20919316,0
4452,0.21284847,0
4453,0.20328262,0
4454,0.2073441,0
4455,0.21216974,0
4456,0.21199499,0
4457,0.21330857,0
4458,0.21150663,0
4459,0.21380079,0
4460,0.2224715,0
4461,0.20201974,0
4462,0.19159704,0
4463,0.20705698,0
4464,0.20558332,0
4465,0.21151045,0
4466,0.20225796,0
4467,0.21545243,0
4468,0.21325684,0
4469,0.1977236,0
4470,0.20693582,0
4471,0.21410218,0
4472,0.21033446,0
4473,0.20379095,0
4474,0.21497273,0
4475,0.19775222,0
4476,0.20615016,0
4477,0.21631142,0
4478,0.21396199,0
4479,0.2147249,0
4480,0.29197153,0
4481,0.2829292,0
4482,0.2815839,0
4483,0.27592593,0
4484,0.3054026,0
4485,0.30359077,0
4486,0.28187189,0
4487,0.28590447,0
4488,0.30083153,0
4489,0.29306665,0
4490,0.28537995,0
4491,0.28914988,0
4492,0.2850469,0
4493,0.2976132,0
4494,0.2950918,0
4495,0.28524995,0
4496,0.27817097,0
4497,0.30608976,0
4498,0.30019295,0
4499,0.27592725,0
4500,0.2545511,0
4501,0.2846596,0
4502,0.291296,0
4503,0.293566,0
4504,0.26329383,0
4505,0.28153747,0
4506,0.2895303,0
4507,0.2914667,0
4508,0.27818948,0
4509,0.28741318,0
4510,0.28312397,0
4511,0.27380165,0
4512,0.29792887,0
4513,0.2904052,0
4514,0.29129037,0
4515,0.2895764,0
4516,0.29059356,0
4517,0.2917679,0
4518,0.28054714,0
4519,0.2925086,0
4520,0.28625497,0
4521,0.29276305,0
4522,0.29377154,0
4523,0.2892577,0
4524,0.28478354,0
4525,0.29693526,0
4526,0.29415062,0
4527,0.29246247,0
4528,0.2944548,0
4529,0.30183798,0
4530,0.28815943,0
4531,0.28414398,0
4532,0.28774935,0
4533,0.28812933,0
4534,0.28426442,0
4535,0.3033983,0
4536,0.2886346,0
4537,0.2744382,0
4538,0.2803723,0
4539,0.29165715,0
4540,0.2958785,0
4541,0.28518936,0
4542,0.29038566,0
4543,0.296259,0
4544,0.28223377,0
4545,0.2869586,0
4546,0.29058334,0
4547,0.277488,0
4548,0.2870307,0
4549,0.3001521,0
4550,0.2879326,0
4551,0.29874873,0
4552,0.2903862,0
4553,0.28517824,0
4554,0.2889502,0
4555,0.2911029,0
4556,0.2825348,0
4557,0.29145882,0
4558,0.27491835,0
4559,0.28790477,0
4560,0.28651848,0
4561,0.28350604,0
4562,0.28063524,0
4563,0.28507334,0
4564,0.28963608,0
4565,0.28055394,0
4566,0.29030237,0
4567,0.29645574,0
4568,0.28256327,0
4569,0.28950903,0
4570,0.288743,0
4571,0.28980967,0
4572,0.29129487,0
4573,0.28431064,0
4574,0.28972006,0
4575,0.28519723,0
4576,0.2907915,0
4577,0.2874628,0
4578,0.28635925,0
4579,0.26276726,0
4580,0.2832247,0
4581,0.288477,0
4582,0.27825546,0
4583,0.29022926,0
4584,0.28720754,0
4585,0.29352534,0
4586,0.30137184,0
4587,0.286624,0
4588,0.2960223,0
4589,0.28120232,0
4590,0.29575163,0
4591,0.27842087,0
4592,0.27774367,0
4593,0.2870284,0
4594,0.28608721,0
4595,0.28512996,0
4596,0.28780022,0
4597,0.2771143,0
4598,0.27880624,0
4599,0.29089093,0
4600,0.30945787,0
4601,0.28893542,0
4602,0.28705218,0
4603,0.2894429,0
4604,0.28480977,0
4605,0.2900425,0
4606,0.28609216,0
4607,0.28931504,0
4608,0.2911346,0
4609,0.2835813,0
4610,0.28932476,0
4611,0.28439006,0
4612,0.29612255,0
4613,0.28719258,0
4614,0.2895958,0
4615,0.28800738,0
4616,0.28155315,0
4617,0.2949581,0
4618,0.28266907,0
4619,0.2718529,0
4620,0.28713223,0
4621,0.28775102,0
4622,0.2911556,0
4623,0.28777143,0
4624,0.28577337,0
4625,0.29308254,0
4626,0.28444803,0
4627,0.2876745,0
4628,0.26858804,0
4629,0.2783972,0
4630,0.2879314,0
4631,0.28619573,0
4632,0.28349662,0
4633,0.29150635,0
4634,0.28618857,0
4635,0.30387026,0
4636,0.29000866,0
4637,0.2783443,0
4638,0.27747,0
4639,0.28309047,0
4640,0.2892778,0
4641,0.28894562,0
4642,0.2793798,0
4643,0.29283053,0
4644,0.28835157,0
4645,0.3041241,0
4646,0.27557823,0
4647,0.28520626,0
4648,0.2854766,0
4649,0.2844593,0
4650,0.2747822,0
4651,0.28801242,0
4652,0.2691759,0
4653,0.2838695,0
4654,0.28697547,0
4655,0.29186004,0
4656,0.28827474,0
4657,0.28920427,0
4658,0.2843401,0
4659,0.29166204,0
4660,0.286018,0
4661,0.28434792,0
4662,0.30336684,0
4663,0.2808984,0
4664,0.28339142,0
4665,0.30068308,0
4666,0.2881257,0
4667,0.29633176,0
4668,0.28404874,0
4669,0.30311245,0
4670,0.29703104,0
4671,0.28612185,0
4672,0.2785516,0
4673,0.2739865,0
4674,0.29733396,0
4675,0.2890332,0
4676,0.2878576,0
4677,0.29006964,0
4678,0.29909128,0
4679,0.26406622,0
4680,0.25917786,0
4681,0.2852201,0
4682,0.27927968,0
4683,0.27231854,0
4684,0.28432,0
4685,0.28411782,0
4686,0.284152,0
4687,0.28351754,0
4688,0.28137535,0
4689,0.294537,0
4690,0.28314084,0
4691,0.29470366,0
4692,0.29045916,0
4693,0.2846713,0
4694,0.27748895,0
4695,0.28503668,0
4696,0.27835113,0
4697,0.29372126,0
4698,0.2886637,0
4699,0.2823835,0
4700,0.29561803,0
4701,0.28763914,0
4702,0.28494224,0
4703,0.28855366,0
4704,0.29119045,0
4705,0.30549437,0
4706,0.28602868,0
4707,0.29743552,0
4708,0.3017736,0
4709,0.3039833,0
4710,0.28403276,0
4711,0.28857628,0
4712,0.2952673,0
4713,0.2786914,0
4714,0.28817153,0
4715,0.30025125,0
4716,0.281497,0
4717,0.2660705,0
4718,0.29205212,0
4719,0.29491484,0
4720,0.27776262,0
4721,0.28389275,0
4722,0.2781793,0
4723,0.28744859,0
4724,0.29634482,0
4725,0.28776592,0
4726,0.28482175,0
4727,0.27910924,0
4728,0.2877286,0
4729,0.2895162,0
4730,0.285812,0
4731,0.29637036,0
4732,0.29002726,0
4733,0.2906884,0
4734,0.28700587,0
4735,0.28579876,0
4736,0.28217643,0
4737,0.2863154,0
4738,0.2793079,0
4739,0.27574265,0
4740,0.28457832,0
4741,0.29236552,0
4742,0.27085552,0
4743,0.27972624,0
4744,0.2780626,0
4745,0.29047334,0
4746,0.28748262,0
4747,0.2983513,0
4748,0.29642615,0
4749,0.28762862,0
4750,0.2874056,0
4751,0.28315654,0
4752,0.27125266,0
4753,0.29451948,0
4754,0.28584427,0
4755,0.2863396,0
4756,0.27149364,0
4757,0.29261187,0
4758,0.28669018,0
4759,0.27808422,0
4760,0.27866775,0
4761,0.28377554,0
4762,0.28204134,0
4763,0.27927494,0
4764,0.28796595,0
4765,0.28323153,0
4766,0.29186064,0
4767,0.30417323,0
4768,0.28752896,0
4769,0.28451598,0
4770,0.2904363,0
4771,0.28922808,0
4772,0.28111345,0
4773,0.2803201,0
4774,0.28479755,0
4775,0.2842952,0
4776,0.2882445,0
4777,0.28799328,0
4778,0.2789129,0
4779,0.28442788,0
4780,0.2832991,0
4781,0.28498626,0
4782,0.29586142,0
4783,0.28931388,0
4784,0.27742106,0
4785,0.28710818,0
4786,0.29155132,0
4787,0.28673506,0
4788,0.28699702,0
4789,0.28671712,0
4790,0.29235074,0
4791,0.29268557,0
4792,0.28803214,0
4793,0.28366384,0
4794,0.2847836,0
4795,0.29591256,0
4796,0.29245347,0
4797,0.2772346,0
4798,0.2999547,0
4799,0.2969624,0
4800,0.28720444,0
4801,0.26990986,0
4802,0.2866137,0
4803,0.29205704,0
4804,0.2937336,0
4805,0.2954614,0
